ticker,date,open,high,low,close,volume,source_id,source_url
005930,20180525,49650.0,52800.0,49100.0,52700.0,49613029.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180601,52500.0,53000.0,49100.0,51300.0,115295963.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180608,50800.0,51800.0,49600.0,49650.0,49452993.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180615,49750.0,50300.0,47650.0,47650.0,60734502.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180622,47600.0,47900.0,46200.0,47250.0,65152704.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180629,47050.0,48500.0,45900.0,46650.0,63970064.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180706,46500.0,47150.0,44650.0,44900.0,57732150.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180713,45500.0,46550.0,45200.0,46500.0,56726699.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180720,46800.0,47600.0,45600.0,47450.0,47878992.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180727,47100.0,47200.0,45900.0,46900.0,38445022.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180803,46550.0,46850.0,45450.0,45750.0,38077009.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180810,46150.0,47050.0,44850.0,45400.0,50941020.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180817,44950.0,45400.0,43700.0,44100.0,33110066.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180824,43500.0,46400.0,43500.0,46150.0,41764503.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180831,46100.0,48450.0,46000.0,48450.0,43972817.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180907,48200.0,48300.0,44400.0,44900.0,51852398.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180914,45450.0,45900.0,44000.0,45850.0,63565183.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180921,45550.0,47600.0,44700.0,47400.0,55491800.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20180928,46950.0,47500.0,46300.0,46450.0,27075101.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20181005,46450.0,46800.0,44550.0,44700.0,35371663.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20181012,44200.0,45500.0,43100.0,44000.0,49066256.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
